title,comment,bias,hate
한번만 보는 사람은 없는 중독의 [빠라뉴],하루 개이쁘다,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],헤으응 청순섹시 핫바디 누나 나죽어용,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],소유하고싶다,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],하루님 저랑 결혼해 주세요!,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],ㄹㅇ 대한민국 국보!,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],조쿤,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],"코카인,이쿠욧,빠라뉴 모두 누나가 유행시킨 댄스라는 사실이 누나가 참 대단한 사람이란 걸 다시 한 번 느끼게 해주네",none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],괜히 연예인이 대쉬한게 아니네.. 지리노,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],하루누나 이뻐요  ㅋ,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],리신스킨 무쳤다...,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],홀리네,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],하루양 항상 영상 잘보구 있어유^_^,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],"몸매,의상도 그렇지만 표정이 진짜 섹시하다",none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],세상에나,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],후원하지 말고 로그인하지 말고 봅시다,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],노래만 다르지   코카인이네,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],표정이 좋네 .,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],하루님 춤을 잘 추시네요,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],100만  가즈아~~!!!,none,none
한번만 보는 사람은 없는 중독의 [빠라뉴],사랑해요 하루님,none,none
이꾸욧 막차 탑승,성숙미 지린다 노래랑 진짜 잘어울린다,none,none
이꾸욧 막차 탑승,예전같은 아름다움이없어요 몰래라도 사랑하세요 성형하지말고 얼굴에다나와요 행복하게지내시길!,none,none
이꾸욧 막차 탑승,배우 서은수님 닮았서요!!!!,none,none
이꾸욧 막차 탑승,썸네일 떠서..잘 보고 갑니다 화이팅하세요~,none,none
이꾸욧 막차 탑승,멋있습니다,none,none
이꾸욧 막차 탑승,섹시를 이렇게 몰라서야….. 섹시함의 기본은 자기한테 취하고나서야 나오는거입니다.,none,none
이꾸욧 막차 탑승,이 큐티한 극락 표정은 무엇이지? 넘사벽이네.,none,none
이꾸욧 막차 탑승,얼굴보니 기분좋아짐♡,none,none
이꾸욧 막차 탑승,유민님 춤을 잘 추시네요,none,none
이꾸욧 막차 탑승,오유민도 유튭하네 안녕하세요 탕치고 유입입니다,none,none
"afreecaTV BJ블리♡ 🔥 이쿠욧 🔥 (이쿠요) 댄스 E:ku - 아스터(ASTER), JERIDE",ㅇ_ㅇ,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,얍얍 거린거 귀여워죽겠네 ㅋㅋㅋㅋ,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,이걸 몇시간동안  춘 당신 나의 안구가  정화되는 .. 감사 합니다 이왕 춘거 5시간더 부탁ㅎ,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,진짜 완전 예쁘다... 아프리카 비제이 안보는데... 너무 예뻐 ....,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,이게 통째로올라오네 ㅋㅋㅋㅋㅋㅋ 이거보고 제대로 문며들었지...,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,본방에서 보고 다시 이걸 정주행하고 있는 내자신이.......참..........행복하군요.//,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,와 진짜...개이쁘시더ㅠㅠ 완전 내스탈,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,진짜 존나 이쁘다,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,내 인생에서 가장 뜻깊었던 6시간이 었습니다~! 감사합니다!열심히 살겠습니다!,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,아니 왜이렇게 이쁘지 아니 어떻게 사람이 이렇게 생겼지 같은여자가보는데도 젠짜 너무이쁘다,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,6시간짤은  첨이군,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,진짜  웃는거 사랑스럽네,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,여잔데 계속보게돼는 마법 진짜섹시하심,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,마지막 1시간 까 주는 데 눈물이 다 나네요,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,"언니 사랑해요,,,,,,,,진짜 예쁘고 청순하고 귀엽고 섹시하고 다한다ㅠㅠㅠ",none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,이런영상 감사해용 앞으로 쭉 오래 가시길!,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,정말 대단하세요 다음에도 이런영상 기대 합니다,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,근성 대단하다   진짜 6시간 동안했네......,none,none
당신의 여섯시간을 삭제해 드리겠습니다 #제로투 #zerotwo,술먹으면서 살뺀다고 하셨던 말도 안되는 영상 봤었다가 제로투 ㄹㅈㄷ 라고 해서 왔는데 살 진짜 많이 빼셨네요!?  미모가 확 살아나는게 엄청 예쁘시다 ㄷㄷ의지 진짜 멋있어요! 제로투 ㄹ게노 ㅇㅈ,none,none
하루S2 -엉덩이가 큰 그녀 (엉큰녀)-섹시댄스,◅◅ 요즘 뭐하나 했더니 드디어 볼수있구나 요번에 하나 터졌던데 보신분? 챙기시길바랄께요,none,none
하루S2 -엉덩이가 큰 그녀 (엉큰녀)-섹시댄스,ㄹㅈㄷ네,none,none
KOREAN BIG BOO SEXY GIRL BJ DANCE 1,"젼걸그롭맴버 사건 원본 궁금하냐 완죤 홍수났더라 즐감 05:28 Eu amo essa música,essa  Belíssima 12:70 Sensualidade em cada movimento 23:69 Que coisa........  maravilhosa ver uma criança  preocupado com a preservação da natureza !    Lindo de ver!.....  Parabéns Eve e Adam, Deus abençoe",none,none
헬로비너스- 난 예술이야 BJ박소은,하 세야 부럽다,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",음악이 너무 즐거워 그런데 한 2시간 반복 재생 만들어주실수 없나요?,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE","하나도 빠짐없이 다본 무대들이라니,, 그치만 합쳐지니 더 좋네요,,  100만 찍읍시다",none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",예쁘시다ㄷ,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",우리.딸랑구보다 예 쁘네요 ㅎㅎ ^^,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",좋네요 ㅎㅎ,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",◅◅ 좋은거많녜요.. 이졔라도 알아서 다헁 ㅠ .  하나라도 챙기고가자 .,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",오랜만에 와서 진짜 미친어머나다,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",썸네일 보고 바로 들어왔어요!!,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",내가 아는 츄정 맞나? 허벅지 문신 등 문슨 팔쪽에 문신 있는거보면 츄정 맞는데 반년동안 안본사이 많이 이뻐졌네 더욱 섹시해지고 더욱 이뻐졌네,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",헐~ 츄정~~~대박~~~ 멋져~~~(후방이고 와이프고~~~ 걍 본다 ㅋㅋ),none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",본방 언니한테 이거춰달라고했다 강퇴당했네...,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",진짜 남편한태 잘하고 시부모 한태 잘할것 같이 보임,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",즐거운 연휴 보내세요~~ 츄정님~~,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",와우~!!!!!!!!!!!!!!!!!!!,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",가족 옆에서 이어폰끼고 보는 내 인생 레전드,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",무슨 스타일이든 다 소화해버리네,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",이건 귀하다,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",이냥반 또 레전드를 찍엇네,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",자박,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",이꾸욧은 보겸이껀디,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",사랑합니다,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",이분이 보겸이의 그 츄정님이 맞나요? 몰라보겠는데?,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",97.5점,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",추석선물인가 ㅠ,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",이걸 인제봤네ㅡㅇㅡ,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",ㅈ된다 진짜,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",진짜 이거 미친거같음 하루에 최소 10번씩은 보는거같네....,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",누구 개인정보 털린듯한 이름들이 한개도 아니고 여러단체단위로 있네?,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",마느라  미안  이  처자가  너무  예쁜0....,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",혹시 자연산 이신가요?,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",루잼추니 이꾸욧 애청영상 보고 왔습니다,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",화이팅!,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",아니 누나 볼때마다 이뻐,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",문신없애달란새끼들때메 진짜없앨까 겁난다ㅠㅠㅠㅠ 저게 츄정매력포인트인데 평소보지도않는 선비새끼들이 괜히 에이문신충 이러고 싸재끼는게대부분일듯,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",사랑해!!!,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",강렬한 썸넬에 봐버렸다 화장이 그래서 그런가 겁나 섹시하네,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",일어나자마자 한번보고 나도모르게 그만........찍,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",이제 후방주의할 영상을 보여주세요,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",츄정님도 즐거운 한가위되게숑,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",홀리,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",예쁘다,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",한번 하자 ....게임을,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",패황색이다...,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",누나 씹오지네요,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",이게 추석 선물이죠 누나,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",드디어 be your cat M/V 조회수 넘겼네 이정도면 조회수 잘 나왔네,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",00:15 와타시가 미세다 아게루~ 음뫄~ 아~ 스키~! 히히힣 이꾸요오옷~!  아~~  스키~! 히히힣 이꾸요오옷~!  손나 다까라 와카데 다끼미따 데아이 코오류우진 운메이라~ (난데?)  x2 이꾸요오옷~!  와다시까 미세다 아게루~ 아~ 스키~! 이꾸요오옷~!  아~~! 스키~!! 히히힣 이꾸요오옷~!  스키~! 둥치따찌 둥치둥치둥치둥치 스키~ 난데?,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",건강해지는 영상 감사합니다.  잇쿠여~~,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE"," 쁘사 꾹  . 원나잇녀 무샥제 영샹  Eu amo essa música,essa batida   Belíssima Sensualidade em cada movimento 李  Que coisa........maravilhosa ver uma criança  preocupado com a preservação da natureza!  Lindo de ver!.....Parabéns Eve e Adam, Deus abençoe",none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",오우오우 하노이 케케,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",아 나 힘들어.. 나오지마..,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",볼때마다 얼굴이 달라져있냐,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",월 500드릴게요 결혼해요,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",ㅈㄴ예쁘긴하다,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",후방이고 자시고 부모님 죄송합니다 전 그냥 볼랍니다,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",역쉬.. 츄정은 일본컨셉이 어울림 ㅋㅋ 플러스 센스잇는 편집의 콜라보!!!!,none,none
"요즘 핫하다는 이꾸욧댄스 본점/E:ku - 아스터(ASTER), JERIDE",ㄴㄱ임? 보개미 유튜브랑 다른사람인가,none,none
